txId1,txId2,source_time,target_time
309991445,309991458,2,2
312173060,312497047,2,2
310483447,312837627,2,2
310467552,310425087,2,2
309988547,191873722,2,2
309927449,310074271,2,2
312499070,312820654,2,2
230937053,310444335,2,2
16824262,312876805,2,2
312490873,259315359,2,2
310005196,312878706,2,2
310099924,313487929,2,2
309963005,189299446,2,2
309987795,290093144,2,2
190488886,239494130,2,2
309950414,312365829,2,2
310416685,312823147,2,2
314857636,312950537,2,2
312898285,310493432,2,2
310148976,310494450,2,2
310529096,312120785,2,2
310409587,310424830,2,2
253447143,310511477,2,2
309994523,309994514,2,2
310086161,310493676,2,2
312492411,312879230,2,2
310407983,310407981,2,2
218778208,56510044,2,2
310799926,312879230,2,2
42622845,309959432,2,2
312878706,310495038,2,2
310126273,310469149,2,2
155956263,312892038,2,2
312506434,312506760,2,2
309994930,309994934,2,2
310087620,310494241,2,2
256864110,310465286,2,2
312826285,310469139,2,2
309983273,133616233,2,2
195148867,259468429,2,2
310423839,313119203,2,2
310433239,310464495,2,2
310505914,310505909,2,2
310148440,310157975,2,2
312115193,310064836,2,2
281037863,280308415,2,2
309965768,310151535,2,2
312821692,312895068,2,2
309959971,309959754,2,2
312892019,310517384,2,2
312157811,312158161,2,2
312898903,310493435,2,2
310469426,256774164,2,2
233356321,309989942,2,2
310113959,310113958,2,2
312504678,312504680,2,2
310405491,313119213,2,2
309974675,309975242,2,2
310080696,310686190,2,2
252665357,314789843,2,2
309950831,309950740,2,2
309948275,93862031,2,2
310058870,310058875,2,2
310468167,310468163,2,2
310059216,310059213,2,2
312504971,312504987,2,2
312183476,64283267,2,2
309942915,312931467,2,2
310532319,310517393,2,2
313113591,313113630,2,2
296778483,259315351,2,2
310059233,310170126,2,2
314430386,313148306,2,2
310493677,310493671,2,2
312892023,311041416,2,2
310470021,310470019,2,2
260018476,314868040,2,2
310492328,310492324,2,2
195148867,314846561,2,2
309953123,312830002,2,2
296082260,273397921,2,2
25942862,240643664,2,2
314851758,314891978,2,2
309924653,312879236,2,2
310126265,310126271,2,2
310424307,127210044,2,2
313112561,313112565,2,2
310469777,310469772,2,2
310070391,310070183,2,2
276583964,310128535,2,2
310171378,314833118,2,2
309952159,309952154,2,2
149745463,310112347,2,2
309955304,309955153,2,2
312356147,312356159,2,2
310472386,310472393,2,2
310126274,310757563,2,2
112821849,258143342,2,2
310102730,310102719,2,2
34123925,309983574,2,2
310108260,314846561,2,2
309950844,310422881,2,2
310149881,310149878,2,2
118471057,310102980,2,2
312814178,310471920,2,2
312016090,112689221,2,2
310468676,310509946,2,2
235029908,16660651,2,2
313122357,312709942,2,2
309990697,310163505,2,2
261102925,233071249,2,2
262266165,312012768,2,2
310465280,256864110,2,2
310464807,310464800,2,2
312152966,310166977,2,2
312828630,311041425,2,2
312365649,312365821,2,2
310148275,310147165,2,2
312353104,312826285,2,2
11484501,312823047,2,2
235043732,304787179,2,2
43679215,312505957,2,2
309987805,92797015,2,2
286784958,310524769,2,2
310757289,310722551,2,2
309940114,312336406,2,2
259979296,312878145,2,2
310511473,250560495,2,2
310170655,309949276,2,2
312899268,310493435,2,2
284868078,314822161,2,2
310429851,313107338,2,2
122531357,243647791,2,2
116958075,309987433,2,2
310170691,310438845,2,2
186171954,312936826,2,2
309959475,309959432,2,2
309975241,281044260,2,2
310471944,310433766,2,2
310494228,310494222,2,2
310529088,310528907,2,2
97535343,312894766,2,2
312183472,309950453,2,2
310457072,313104489,2,2
43243066,309932013,2,2
310145188,310710784,2,2
290025733,137192599,2,2
310112530,310463232,2,2
259468429,310423712,2,2
49177262,314825473,2,2
309987544,309987777,2,2
312336406,312823047,2,2
735881,312823002,2,2
252469649,252469653,2,2
310088383,310445898,2,2
309951056,310738414,2,2
112689221,314420751,2,2
312503633,312503641,2,2
312152966,312152984,2,2
312494317,25458637,2,2
310432798,310432797,2,2
310153656,298277975,2,2
310094834,310467850,2,2
312208971,310483447,2,2
312826509,311398340,2,2
312109757,310054695,2,2
310448130,310463639,2,2
312173055,311359838,2,2
310469777,228469279,2,2
310161093,310493676,2,2
259472088,249535560,2,2
304786463,309951048,2,2
302118371,161868396,2,2
310076311,310952451,2,2
310471920,310471919,2,2
312208091,312208096,2,2
309959470,312155015,2,2
310160798,243642208,2,2
44634241,314880308,2,2
304787175,310464833,2,2
293053617,251020866,2,2
312150222,237249872,2,2
312219328,310475824,2,2
310045963,308219430,2,2
288508689,314908507,2,2
310492209,310492198,2,2
310054002,118491773,2,2
310121741,312811120,2,2
312804123,310523446,2,2
313149555,112821849,2,2
2227014,310494239,2,2
248023843,108987494,2,2
261394222,308099887,2,2
188171282,310719574,2,2
204894517,310147165,2,2
312876019,310494450,2,2
314823422,310814672,2,2
312153140,239843051,2,2
312831431,310493430,2,2
310051909,310494231,2,2
243647800,313113636,2,2
310493406,310492718,2,2
3529378,310494231,2,2
310449629,310449630,2,2
310443615,310443610,2,2
305601163,40002567,2,2
310505647,312899247,2,2
310471414,310471412,2,2
310505913,310505909,2,2
313114204,313114207,2,2
312831427,310493425,2,2
312166539,312360355,2,2
19125523,310147165,2,2
152300270,312178425,2,2
310100960,314833118,2,2
310098066,310098060,2,2
310509967,310509966,2,2
312818722,310499230,2,2
309964226,224174864,2,2
314820542,314821216,2,2
127180276,118491773,2,2
229286257,208367690,2,2
310492318,313121428,2,2
310068450,312830017,2,2
252658065,249871565,2,2
312904370,313121136,2,2
310406561,310405193,2,2
310469496,310469492,2,2
312904744,310517775,2,2
310469471,310469467,2,2
310446154,310446146,2,2
309975241,112688912,2,2
118471057,310166977,2,2
312138506,312139190,2,2
312505645,312505653,2,2
71224612,313113308,2,2
310039717,310471610,2,2
310111295,312881541,2,2
310424305,310524764,2,2
4072793,310459032,2,2
277881622,97535343,2,2
312811120,310472666,2,2
310151851,310462676,2,2
310424480,310424307,2,2
309964550,310148976,2,2
309957370,309957367,2,2
2227014,310147165,2,2
310468664,310464807,2,2
314411355,310492354,2,2
198816192,310449476,2,2
284842611,312823031,2,2
310489580,310489436,2,2
309949338,309949605,2,2
310448124,310448128,2,2
310170660,312183467,2,2
64303550,309990679,2,2
312503055,312503060,2,2
310124366,285617293,2,2
280308415,312503314,2,2
312872295,312872298,2,2
309974683,312365829,2,2
312803849,312812557,2,2
310471907,310471901,2,2
310103115,274955859,2,2
312179404,312823047,2,2
314418834,242515951,2,2
310121661,313419797,2,2
309975403,112821851,2,2
312850498,312850506,2,2
309992130,107598347,2,2
310431545,310431539,2,2
310159793,310159791,2,2
312817089,310493430,2,2
314885862,313103790,2,2
310110590,310110587,2,2
312935457,310467553,2,2
310124548,310124550,2,2
313114200,313114204,2,2
310087631,310493430,2,2
310438790,310444322,2,2
312496943,310440101,2,2
312497408,312497511,2,2
310114503,310464833,2,2
309925349,279132188,2,2
311041528,310800251,2,2
312355597,312355600,2,2
310471939,310471936,2,2
310114739,310442900,2,2
310150212,314789855,2,2
312905660,310522413,2,2
310149891,310495036,2,2
309994934,312823047,2,2
312182796,312182803,2,2
312865534,310524769,2,2
245920405,312506434,2,2
248661545,310146277,2,2
310470265,310470110,2,2
313105511,313114207,2,2
310121624,312889154,2,2
248124114,312182205,2,2
312363973,310170132,2,2
310514135,313109735,2,2
310513726,313110024,2,2
309990689,309990697,2,2
312206462,312206633,2,2
211155347,115326231,2,2
310492335,310492343,2,2
310507247,310507251,2,2
126422118,310082677,2,2
309955303,309955153,2,2
310097360,310433262,2,2
312172715,310463951,2,2
313173822,309971484,2,2
309959462,309959432,2,2
310001961,312847455,2,2
309951910,312902190,2,2
312881544,314833118,2,2
314822130,310446613,2,2
312203087,312336406,2,2
310492307,310492296,2,2
310434785,310511258,2,2
310516688,310516686,2,2
312879230,310494450,2,2
309974670,309975058,2,2
312328041,310468407,2,2
310492305,310516807,2,2
309975071,312365649,2,2
312496943,312496946,2,2
304885944,310446622,2,2
312343564,310686190,2,2
259930096,310523443,2,2
108862655,243647796,2,2
310409714,310409718,2,2
312850498,314863045,2,2
309974675,313148306,2,2
281044260,312365810,2,2
2227014,310686190,2,2
309940590,310087650,2,2
310464825,310464807,2,2
3529378,310459008,2,2
310149884,310494449,2,2
313147204,312016090,2,2
312898906,310516505,2,2
309987433,309987442,2,2
309983580,247327730,2,2
3529378,293774799,2,2
310101782,310101779,2,2
310522845,310522842,2,2
312159149,312336406,2,2
310119179,310463232,2,2
310467851,310467848,2,2
310438843,310765158,2,2
309975403,313125109,2,2
310140274,310140290,2,2
310468657,234212450,2,2
309935600,312876019,2,2
310088706,310088704,2,2
310112049,310524769,2,2
312820665,310469168,2,2
312352185,312354958,2,2
253447143,314889297,2,2
312186248,312496946,2,2
310448128,256863832,2,2
309960457,309960445,2,2
310093072,310438855,2,2
310510646,314889443,2,2
312898658,310493432,2,2
313147270,309974694,2,2
312872290,312872295,2,2
310065785,312807984,2,2
245594866,266544652,2,2
309975058,309975382,2,2
234774665,312363488,2,2
310053271,310058537,2,2
312152376,312153140,2,2
312508712,312508720,2,2
263339867,303559330,2,2
309939230,309939221,2,2
310110119,314892181,2,2
312924814,314846561,2,2
273891457,314889305,2,2
310411975,310411966,2,2
310405206,310406561,2,2
252198107,292912711,2,2
310067990,312820125,2,2
312365811,312365649,2,2
195832170,239100805,2,2
310468407,310468406,2,2
312221352,314916647,2,2
310126529,310127052,2,2
310516021,310516020,2,2
312896976,310493433,2,2
27713316,310470603,2,2
302742245,309975382,2,2
312496385,312496388,2,2
310489791,310489783,2,2
312219565,309949276,2,2
310511482,310511258,2,2
310058537,310058547,2,2
310170135,123199086,2,2
312502746,311374883,2,2
310110716,313105744,2,2
11484501,310147165,2,2
310107923,310438790,2,2
312899262,310494228,2,2
309948093,309959751,2,2
258143342,309974676,2,2
310470028,310495675,2,2
312182471,312182684,2,2
309960786,309960782,2,2
309975071,314422807,2,2
310511484,310511258,2,2
310445612,273609628,2,2
312899264,310495348,2,2
312128785,262506540,2,2
271428821,310468657,2,2
309971228,293053617,2,2
312134007,314479342,2,2
312154975,186412911,2,2
239494130,245594855,2,2
309960468,309960463,2,2
310486370,275572949,2,2
312364809,312775469,2,2
239100804,66946817,2,2
978934,310494239,2,2
310141469,314846561,2,2
243647653,314823422,2,2
310160796,310160792,2,2
313097557,312074267,2,2
309948109,118491773,2,2
310045706,310045716,2,2
312807992,310477694,2,2
312892030,312892024,2,2
310526885,313119203,2,2
310496612,310496598,2,2
309913449,312876019,2,2
310470110,310492370,2,2
309975242,309974674,2,2
310495037,310494997,2,2
16824262,69850871,2,2
309958441,20017266,2,2
112821851,112821849,2,2
310457374,116627227,2,2
309974678,309973726,2,2
312132884,310520032,2,2
310421092,310759806,2,2
310495036,310494997,2,2
242088315,310427998,2,2
55905114,309932013,2,2
36114266,310147165,2,2
310425649,310438870,2,2
258143342,309959486,2,2
128704356,310121648,2,2
310173105,310471938,2,2
16824262,310459006,2,2
313113579,313113584,2,2
310493677,310471886,2,2
310089368,314859754,2,2
310117617,310505922,2,2
310495037,310513735,2,2
313122358,312709942,2,2
310447243,310447247,2,2
313103792,312080234,2,2
312503627,312503633,2,2
309947526,312950537,2,2
310094389,310094392,2,2
312831429,310494226,2,2
310469765,252198107,2,2
310514660,313119213,2,2
310054419,313178419,2,2
310508213,310508209,2,2
310406933,265372318,2,2
310517082,310517080,2,2
310087874,310494450,2,2
312850301,271356210,2,2
313147775,313173822,2,2
310438238,313107639,2,2
310088385,310493430,2,2
309950831,312183472,2,2
310428711,310509970,2,2
312187989,312188322,2,2
6271519,310147165,2,2
201832126,312506848,2,2
312817077,310432092,2,2
250254731,310513053,2,2
291454886,276305362,2,2
290276321,312823044,2,2
312506848,113885702,2,2
312125744,312138785,2,2
314430418,309974694,2,2
309994596,310468684,2,2
45984694,310521023,2,2
309974674,312365649,2,2
271356210,314368025,2,2
313107626,255744489,2,2
274679850,310493425,2,2
309994234,225884267,2,2
309984810,245920404,2,2
269814408,309986632,2,2
310159793,310173111,2,2
310496816,118491773,2,2
309932685,219880278,2,2
257971415,239626431,2,2
309974676,309975382,2,2
310120284,314833118,2,2
310063654,310414535,2,2
310511479,310511258,2,2
310159409,312830053,2,2
310471890,310471889,2,2
310425089,310425088,2,2
310492288,310514955,2,2
309942943,309943321,2,2
309938886,312879236,2,2
310170135,310170119,2,2
276540562,310488591,2,2
304787179,186171954,2,2
309959477,309959432,2,2
309975242,309974683,2,2
310468665,297622263,2,2
309927402,309927399,2,2
312152984,310166977,2,2
310484942,241910532,2,2
309965764,312876019,2,2
309968515,312823031,2,2
312880742,312881352,2,2
310409492,310409587,2,2
309950452,310132172,2,2
312138742,312152966,2,2
309990887,270161773,2,2
310529093,310529088,2,2
309927737,310064814,2,2
312505337,140161606,2,2
310043610,313118587,2,2
262033907,312348654,2,2
281044260,309974674,2,2
309937914,310099884,2,2
6271519,312887145,2,2
309984732,241216754,2,2
312343568,310170132,2,2
83936226,78270765,2,2
310492206,239626431,2,2
310492305,310492296,2,2
310150567,310495038,2,2
309975521,312365649,2,2
248900533,310424292,2,2
243102577,137064109,2,2
309951032,309951030,2,2
312154980,312154982,2,2
312937147,310495348,2,2
309951885,312931467,2,2
309941443,310101622,2,2
6271519,310686190,2,2
312804178,310494226,2,2
239494130,309218402,2,2
310800926,311055176,2,2
310492304,310492296,2,2
309966419,310166977,2,2
312890400,314862465,2,2
310112588,98642388,2,2
272947491,310533023,2,2
312506262,312509367,2,2
310147037,314833118,2,2
310472661,310472669,2,2
312491117,75668790,2,2
309927433,310171413,2,2
310719574,310492312,2,2
310486000,310485993,2,2
309957570,309957585,2,2
310434128,312503055,2,2
309947456,310437360,2,2
310447507,238378954,2,2
304792023,222383174,2,2
310053612,314833118,2,2
310053166,310493676,2,2
221828855,221828854,2,2
251679921,272754100,2,2
147604198,310492189,2,2
312016090,309971484,2,2
245707260,312493732,2,2
309968751,312360726,2,2
310118498,116790571,2,2
312913933,310522409,2,2
27713316,310147165,2,2
310091673,314791778,2,2
309960795,266427481,2,2
245797456,313133913,2,2
314825247,231083309,2,2
310471886,310471884,2,2
310121584,314833118,2,2
310064836,310064831,2,2
310433710,308276241,2,2
275759234,312934754,2,2
27713316,310040005,2,2
309993273,310170641,2,2
310121655,310121659,2,2
310088711,310494241,2,2
310494243,310513726,2,2
312494023,312494029,2,2
312895068,314891978,2,2
310494229,310494222,2,2
314429359,302742245,2,2
310494997,313119227,2,2
310496838,118491773,2,2
309974674,309971485,2,2
310492705,310492699,2,2
16311674,312358048,2,2
309974675,234774665,2,2
309933474,312876019,2,2
310103100,310122449,2,2
312508701,312508711,2,2
112689221,112821850,2,2
313113306,71224612,2,2
309951048,309951050,2,2
309946326,309946329,2,2
86528769,66558323,2,2
312357691,312878145,2,2
312363233,309974678,2,2
310068450,310415897,2,2
310061888,313112553,2,2
309938432,310067990,2,2
312826508,312826509,2,2
259315355,312494023,2,2
310493435,310493422,2,2
309975241,309971484,2,2
312843442,313113055,2,2
312830009,314479343,2,2
310170335,310464811,2,2
309974676,242515951,2,2
310494216,310493926,2,2
310121655,310495038,2,2
310414800,310415412,2,2
310045963,310045961,2,2
309975403,309959486,2,2
309974674,309975521,2,2
312900721,312900719,2,2
310467915,310467912,2,2
312494035,312494299,2,2
309974675,309975241,2,2
310102841,310102840,2,2
309937916,312931467,2,2
310109920,310443752,2,2
309952162,309944269,2,2
310426684,310426674,2,2
310510633,310510629,2,2
309947457,310110708,2,2
313147775,313147204,2,2
310438475,310758310,2,2
312898925,310416706,2,2
310492327,310492324,2,2
310145856,310145853,2,2
310088390,312809721,2,2
314891978,310447250,2,2
310468683,310468680,2,2
286756215,313118581,2,2
310067206,310075654,2,2
68718858,310533017,2,2
310151535,310476748,2,2
196571244,312504270,2,2
157569976,310464798,2,2
219485841,310120543,2,2
310492315,313121115,2,2
310088378,310495036,2,2
288108052,312931467,2,2
310128526,220083715,2,2
309950829,309950740,2,2
310171376,310425225,2,2
309956894,61002317,2,2
310443589,310447990,2,2
309935608,312877898,2,2
309935617,309935615,2,2
261825241,311442057,2,2
306909557,310493432,2,2
310170704,310442298,2,2
310492702,310492337,2,2
252821903,312821889,2,2
312493541,312493551,2,2
310495358,310495352,2,2
123199086,312493748,2,2
311041251,310494230,2,2
310059177,305484536,2,2
310521871,310521604,2,2
310509981,63646256,2,2
309927741,312931467,2,2
310051891,310494218,2,2
66039223,310434128,2,2
312332224,313122358,2,2
310515887,313119227,2,2
310099277,205513642,2,2
210546518,265219662,2,2
310053156,310495036,2,2
309975071,313149555,2,2
312910602,313118587,2,2
265372317,309968412,2,2
310746963,314430418,2,2
309960440,312900697,2,2
310532391,310532313,2,2
310486000,310511475,2,2
312504654,43679215,2,2
310148440,310148436,2,2
309959486,309974674,2,2
309966721,312916162,2,2
309950193,273365934,2,2
16824262,312926671,2,2
310495354,310495352,2,2
310058751,280519990,2,2
312938076,310471891,2,2
310170335,311055136,2,2
312354313,251978740,2,2
191873723,312506262,2,2
309983267,309983271,2,2
213931473,314804603,2,2
312831425,310493435,2,2
310508427,310508424,2,2
310120543,310120535,2,2
309951038,233008623,2,2
309951910,23192380,2,2
266878283,298856222,2,2
312144534,310164763,2,2
310444495,310444492,2,2
243641974,312814909,2,2
310463624,310471601,2,2
312176186,309935586,2,2
312354958,310469120,2,2
310516703,313113588,2,2
312820136,314846561,2,2
310437706,313112785,2,2
310444322,313110014,2,2
309974678,312357002,2,2
310464827,310464822,2,2
312504641,312504648,2,2
312904836,310521871,2,2
310085918,310087876,2,2
13642440,312938631,2,2
245922534,310470039,2,2
309927741,312923364,2,2
310119183,205513642,2,2
309957122,312823047,2,2
112821849,309974694,2,2
261102925,309927741,2,2
312899268,310517786,2,2
310076146,310076143,2,2
310101910,313109737,2,2
310490400,314272259,2,2
314783283,310406933,2,2
310053464,118491773,2,2
11484501,310149976,2,2
312882916,312883104,2,2
309942272,310103790,2,2
310495345,310495041,2,2
309960199,310407979,2,2
309938816,310166940,2,2
310443004,310443000,2,2
312779004,312931467,2,2
310469185,310444335,2,2
105537090,310507247,2,2
310098990,310492189,2,2
310471906,310471901,2,2
309993983,92578835,2,2
310471933,310471931,2,2
309911581,310425659,2,2
312114617,310064558,2,2
310452832,310528901,2,2
309959432,259468477,2,2
310483447,310483443,2,2
309951075,312328041,2,2
310440101,310440098,2,2
312344527,314891978,2,2
314422807,242515951,2,2
310409971,310409973,2,2
310092423,310424305,2,2
310108628,310125521,2,2
312931729,314846561,2,2
310076308,261825241,2,2
309975058,293053617,2,2
309939373,314791778,2,2
310141469,310489741,2,2
247114712,310419869,2,2
261102925,310132623,2,2
97535253,272947490,2,2
142566873,142566872,2,2
310475830,313119227,2,2
312360921,312913330,2,2
310118503,310524769,2,2
95393333,310415466,2,2
6271519,310507873,2,2
312496946,312496950,2,2
310103638,310146561,2,2
310160391,257971415,2,2
310463947,313107999,2,2
272947489,312179672,2,2
310114210,313106015,2,2
309994300,312823047,2,2
310425671,310428709,2,2
309937924,309946878,2,2
310109574,314833118,2,2
310804071,310488487,2,2
312508348,245906933,2,2
309975403,112688912,2,2
276947841,310486156,2,2
312898941,310516703,2,2
310041449,310467552,2,2
310093898,314846561,2,2
310524771,310511474,2,2
310470027,310492378,2,2
310121383,310121381,2,2
310489141,272556463,2,2
19125523,312823031,2,2
310161125,310161127,2,2
70351711,314880308,2,2
310495034,310494997,2,2
314418834,309959486,2,2
310440619,313120924,2,2
310527099,279132188,2,2
310102038,310510620,2,2
309974676,309973726,2,2
310424305,310424297,2,2
309941724,309941729,2,2
310053161,310495370,2,2
310457660,313106017,2,2
310443417,310495352,2,2
309963005,310171751,2,2
310154465,313103793,2,2
310087644,310471605,2,2
312504987,312505307,2,2
312803836,313096473,2,2
310128442,310469148,2,2
226601868,310505926,2,2
312016090,302742245,2,2
260906300,309984810,2,2
310427993,310434806,2,2
128712920,310503108,2,2
312123801,310121383,2,2
45984626,306859468,2,2
309938814,309967879,2,2
310464855,253951489,2,2
310510645,310510629,2,2
310414790,310414787,2,2
309971485,312365829,2,2
310494232,310494222,2,2
310107918,310428034,2,2
310517393,310517387,2,2
312113175,310049647,2,2
309957367,309957373,2,2
113885703,80980124,2,2
201377120,312152917,2,2
310513053,75306426,2,2
310108582,310108580,2,2
310146179,310146175,2,2
310088708,310495036,2,2
310492718,313118581,2,2
112821849,309974683,2,2
310150224,310467000,2,2
309942274,310118845,2,2
314415289,309964226,2,2
309927130,312876019,2,2
312494314,312494317,2,2
314798747,245922531,2,2
5377211,269800882,2,2
314823194,243647653,2,2
252434988,310146492,2,2
13403438,312823047,2,2
313147775,312016090,2,2
259472088,251069318,2,2
312115460,312358236,2,2
84413247,309984179,2,2
312138785,312336406,2,2
19125523,310473842,2,2
2950684,270151041,2,2
296778292,235043732,2,2
310449296,198816192,2,2
310409723,310409971,2,2
311398340,171938153,2,2
312506251,312506253,2,2
112821849,309959486,2,2
310432063,310447641,2,2
312108409,312877898,2,2
309990463,64283268,2,2
212659519,310170119,2,2
312493748,310467916,2,2
312880749,313860790,2,2
310436011,310436007,2,2
312881541,312881543,2,2
309960772,312878706,2,2
310053188,310494231,2,2
309975242,309974676,2,2
312219422,312341429,2,2
310101783,310104638,2,2
310100997,310100994,2,2
250643664,309984097,2,2
312910600,312931467,2,2
310050997,310686190,2,2
309924055,312923717,2,2
310469155,310492296,2,2
312894754,304722219,2,2
270384774,171443508,2,2
310124372,310124378,2,2
310470019,310470024,2,2
239843052,309939230,2,2
283662897,312495074,2,2
240253316,312890400,2,2
310117849,314833118,2,2
309941729,312346593,2,2
314824526,314824532,2,2
312493748,312493825,2,2
309950829,310468683,2,2
310171751,310469183,2,2
309959486,234774665,2,2
310517397,310517395,2,2
310170658,310438478,2,2
312930804,312931029,2,2
240643664,312814901,2,2
312817060,310432092,2,2
309936185,312829430,2,2
75668790,312493551,2,2
312221841,309950470,2,2
310109281,310443406,2,2
310522744,313103118,2,2
98145894,309952154,2,2
978934,310495041,2,2
310164756,310471875,2,2
309968255,309967879,2,2
2950684,314252745,2,2
313109737,313109735,2,2
312162962,310049647,2,2
1427839,260549118,2,2
252921256,312923717,2,2
64185277,284201439,2,2
312191075,310112113,2,2
309963003,189299446,2,2
313139898,310432095,2,2
310496824,118491773,2,2
313097556,313122358,2,2
309986638,309986726,2,2
310170126,297555549,2,2
22116910,310686190,2,2
213023776,259065030,2,2
312834498,314479342,2,2
312933668,310493435,2,2
312810884,245922533,2,2
310103375,313122358,2,2
309937950,235779590,2,2
312845530,60841156,2,2
312194436,310085383,2,2
314677173,314677169,2,2
310045961,310103802,2,2
310492331,310492324,2,2
310445612,313112184,2,2
312890388,314846561,2,2
309952146,312358328,2,2
310067213,310415061,2,2
310121950,312828630,2,2
262033907,284843790,2,2
310066856,310066852,2,2
310095439,312811385,2,2
310112046,314510330,2,2
310114246,310471883,2,2
310520604,310520421,2,2
310118136,314833118,2,2
310051864,312809509,2,2
314422807,309974674,2,2
313986756,310437454,2,2
310146553,312809721,2,2
271470113,310139414,2,2
310432103,310759798,2,2
310113958,310422578,2,2
310444881,310444880,2,2
310432048,310473425,2,2
310475824,310475820,2,2
253790510,86528769,2,2
310093670,312873673,2,2
4853436,279132188,2,2
56512600,309934189,2,2
112821850,309974683,2,2
312496702,312496709,2,2
310447713,264245732,2,2
310076308,314833118,2,2
309967358,312881352,2,2
310424290,313119203,2,2
311059186,313986756,2,2
310453398,314783283,2,2
310121373,270726408,2,2
310447534,313102274,2,2
310091667,310428017,2,2
310494217,310493926,2,2
275793721,310129221,2,2
312900707,310494228,2,2
302742245,312365649,2,2
309959482,310416685,2,2
113885702,312507459,2,2
312914460,312931467,2,2
310408819,312358187,2,2
314832742,155512392,2,2
297622262,203702819,2,2
309975242,309975241,2,2
309974683,312365810,2,2
183102887,291754047,2,2
310492343,313107621,2,2
310080722,310080721,2,2
314272259,310511473,2,2
296713705,309963007,2,2
310467611,310511258,2,2
309968506,309968498,2,2
310462960,310462763,2,2
310470028,303502459,2,2
305484536,310434136,2,2
310463620,310806392,2,2
310464806,310464800,2,2
44634241,314916647,2,2
310427035,310464825,2,2
312881626,312881629,2,2
314862465,310511479,2,2
310470042,310470039,2,2
312904780,310492302,2,2
314825125,228482013,2,2
310057228,118491773,2,2
310437451,310437448,2,2
16824262,312940766,2,2
312821680,312821686,2,2
33653824,310149976,2,2
310093973,310456628,2,2
310746963,309974678,2,2
310087627,310495036,2,2
310433917,310433914,2,2
310065161,310484378,2,2
106612614,226601868,2,2
312823469,310523446,2,2
310492307,310516507,2,2
310492329,310492338,2,2
310049647,289516780,2,2
313147775,112689221,2,2
309955302,309955153,2,2
313113024,313113030,2,2
310443752,310443647,2,2
258143342,293053617,2,2
310492289,310514942,2,2
312870850,310493425,2,2
310529094,310529093,2,2
309936486,310120284,2,2
312139190,312823031,2,2
310127049,310128433,2,2
313113583,310723346,2,2
312355313,312823047,2,2
262266165,314479342,2,2
256249360,310429851,2,2
11764585,310170119,2,2
310045706,314846561,2,2
310088376,310493432,2,2
309974670,234774665,2,2
243642178,314824526,2,2
310097094,312813840,2,2
310471897,312745839,2,2
310802755,312898937,2,2
312358193,312358187,2,2
245797456,112821850,2,2
310471875,310493926,2,2
310148715,312936826,2,2
310464798,310464793,2,2
312811967,271539967,2,2
16824262,314912400,2,2
310099320,310433911,2,2
310422578,310422576,2,2
310505909,310505916,2,2
310083892,310083891,2,2
312352417,310463950,2,2
137064109,312183456,2,2
253951489,313118581,2,2
142566872,245595124,2,2
310146568,310516735,2,2
309946865,309946869,2,2
310406925,310438868,2,2
309946602,313118940,2,2
312494637,248224462,2,2
314804252,246069444,2,2
312183472,310471906,2,2
310432095,310432094,2,2
309947685,309951601,2,2
309960467,241908273,2,2
313149555,112688912,2,2
183191075,310475721,2,2
310093973,310467892,2,2
212045030,312315970,2,2
310085639,310495370,2,2
310126527,312880749,2,2
25458639,113885703,2,2
310425671,310425668,2,2
312508711,312508712,2,2
312813840,304901993,2,2
312818672,314833118,2,2
33653824,312823031,2,2
309947457,309947456,2,2
143976827,309990689,2,2
314430386,314431555,2,2
310163501,309963005,2,2
309974675,309971484,2,2
312509358,211155347,2,2
310457656,310457660,2,2
312821683,312895068,2,2
309957821,309957829,2,2
309960758,310680894,2,2
238715068,278839419,2,2
310102620,310122267,2,2
312903995,310515886,2,2
310493055,310492718,2,2
310524772,310524764,2,2
310446146,310492324,2,2
273961482,258982837,2,2
45984694,310076316,2,2
309959967,309959754,2,2
309959486,309975241,2,2
296778911,309985201,2,2
309968945,312823047,2,2
13403438,312873687,2,2
312493564,109125434,2,2
309971485,251020866,2,2
310104856,263339867,2,2
41783743,262033907,2,2
305847159,309994930,2,2
310438853,310759802,2,2
245595124,310082683,2,2
312118547,312336406,2,2
312895062,314804388,2,2
312182212,312182215,2,2
108987494,309988547,2,2
310128828,187298095,2,2
256864345,310125531,2,2
310102967,310433252,2,2
265219634,312363973,2,2
312355600,312821680,2,2
27713316,312895062,2,2
112821849,302742245,2,2
310159295,310159294,2,2
79596662,210546518,2,2
262033907,262029639,2,2
314832742,310471299,2,2
310471901,310759714,2,2
309971807,309971764,2,2
307318715,312154550,2,2
310052922,310495675,2,2
310746963,313149555,2,2
309974678,112688912,2,2
310147678,310147165,2,2
312025606,314155513,2,2
310434127,313110514,2,2
310505647,310505644,2,2
118688387,118688388,2,2
166249408,310524769,2,2
310124543,310124545,2,2
312803849,310800226,2,2
310484373,310484241,2,2
310130846,314840359,2,2
314892478,310470265,2,2
310087644,310087642,2,2
310492210,310492198,2,2
250560495,314820921,2,2
310495690,310508546,2,2
312504964,312504968,2,2
309991429,296778483,2,2
309938799,312355300,2,2
166249408,310483468,2,2
310467611,310520099,2,2
309959966,309959754,2,2
310127052,310127057,2,2
310805598,312891454,2,2
309949276,277864316,2,2
309930097,309970283,2,2
