txId,time_step,class_raw,model_risk,high_risk_neighbor_fraction,neighborhood_mean_risk,neighborhood_vs_self_risk,total_degree,degree_imbalance,investigation_score,investigation_priority,is_illicit,is_labeled
72304830,42,unknown,0.0942000150680542,0.0,0.0454398579895496,-0.0487601570785045,2,0,0.1284,LOW,0,0
72629715,42,unknown,0.6415480971336365,0.5,0.6479505896568298,0.0064024925231933,2,0,0.5313,HIGH,0,0
72639924,42,unknown,0.0349676422774791,0.0,0.0040821707807481,-0.030885471496731,1,1,0.1002,LOW,0,0
71792038,42,unknown,0.0229386836290359,0.0,0.0006034229882061,-0.0223352606408298,1,1,0.0948,LOW,0,0
73301727,42,unknown,0.0057052904739975,0.0,0.010446501430124,0.0047412109561264,3,-1,0.0982,LOW,0,0
70785965,42,unknown,0.0454047359526157,0.0,0.0005127993645146,-0.044891936588101,1,1,0.1043,LOW,0,0
73086594,42,unknown,0.0003510739479679,0.0,0.0007425551593769,0.0003914812114089,2,0,0.0852,LOW,0,0
28684374,42,unknown,0.3545460104942322,0.0,0.1396421172994451,-0.2149038931947871,2,0,0.2462,REVIEW,0,0
68551038,42,unknown,0.279245913028717,0.0,0.1133891809731721,-0.1658567320555448,2,-2,0.2222,REVIEW,0,0
71239286,42,2,5.357029658625834e-05,0.0,0.0171594265848398,0.0171058562882535,1,1,0.0863,LOW,0,1
73300989,42,unknown,0.007725900504738,0.0,0.0059081356157548,-0.0018177648889832,2,0,0.0887,LOW,0,0
73236954,42,2,0.0009975377470254,0.5,0.4683606275202692,0.4673630897732437,2,0,0.2456,LOW,0,1
73236946,42,1,0.9366986155509948,0.0,0.0004987688735127,-0.936199846677482,1,-1,0.4831,IMMEDIATE,1,1
72714132,42,unknown,0.0007203556015156,0.0,0.0028837541176471,0.0021633985161315,2,2,0.0955,LOW,0,0
72623241,42,unknown,0.0004060153733007,0.0,0.0040721357800066,0.0036661204067058,1,1,0.0855,LOW,0,0
73298097,42,2,0.0009609097614884,0.0,0.0077117401924624,0.006750830430974,2,0,0.086,LOW,0,1
73287557,42,unknown,0.0414396524429321,0.0,0.0559613835066556,0.0145217310637235,2,0,0.1068,LOW,0,0
73219430,42,1,0.99836403131485,0.0,0.007746105082333,-0.9906179262325168,1,-1,0.5099,IMMEDIATE,1,1
72321537,42,unknown,0.4352532625198364,0.0,0.0270929429680109,-0.4081603195518255,1,-1,0.272,REVIEW,0,0
71761143,42,unknown,0.0348057821393013,0.0,9.76654700934887e-06,-0.0347960155922919,1,1,0.0998,LOW,0,0
86533829,42,unknown,0.0004294523678254,0.0,0.0329734159313375,0.032543963563512,2,0,0.0877,LOW,0,0
70895945,42,unknown,0.8427349925041199,0.0,0.042420107871294,-0.8003148846328259,1,1,0.4463,HIGH,0,0
72001774,42,unknown,0.2244351804256439,0.0,0.1168898418545723,-0.1075453385710716,1,-1,0.1892,LOW,0,0
70746361,42,2,0.0017038251971825,0.0,0.0023077113437466,0.000603886146564,2,2,0.0959,LOW,0,1
70805026,42,2,0.0008938887622207,0.0,0.0030830196483293,0.0021891308861086,3,1,0.0956,LOW,0,1
31283415,42,unknown,0.0003136041923426,0.0,0.0010984591499436,0.000784854957601,2,2,0.0952,LOW,0,0
73218878,42,1,0.9995680451393129,0.0,0.0001356052380288,-0.999432439901284,1,-1,0.5098,IMMEDIATE,1,1
70859287,42,2,4.789319064002484e-05,0.0,0.000657245516777,0.000609352326137,2,2,0.0951,LOW,0,1
72656691,42,2,0.002294099656865,0.0,0.0119780054883449,0.0096839058314799,2,0,0.0869,LOW,0,1
73279928,42,unknown,0.9993798732757568,0.0,0.0801445868564769,-0.91923528641928,2,0,0.5157,IMMEDIATE,0,0
73163328,42,unknown,0.0455158650875091,0.0,0.0237263496965169,-0.0217895153909921,1,1,0.1061,LOW,0,0
72619470,42,unknown,0.0001616818772163,0.0,0.0012460926300263,0.00108441075281,2,0,0.0852,LOW,0,0
72619475,42,unknown,0.0022546129766851,0.0,0.0001874735462479,-0.0020671394304372,2,0,0.086,LOW,0,0
71784347,42,2,0.009209344163537,0.0,0.010633053840138,0.0014237096766009,2,0,0.0897,LOW,0,1
73024534,42,2,0.000345602951711,0.0,0.0115958690639672,0.0112502661122562,2,0,0.086,LOW,0,1
73330562,42,unknown,0.0001004097284749,0.0,0.0004617309677996,0.0003613212393247,2,0,0.0851,LOW,0,0
38222982,42,unknown,0.000674316775985,0.0,0.0003104552306467,-0.0003638615453382,2,0,0.0853,LOW,0,0
73315907,42,unknown,0.069284938275814,0.5,0.520545206964016,0.4512602686882019,2,0,0.2785,LOW,0,0
73315762,42,unknown,0.8226110935211182,0.0,0.034642469137907,-0.7879686243832111,1,-1,0.4372,HIGH,0,0
70790532,42,2,0.025655647739768,0.0,0.0809059092334791,0.0552502614937111,2,2,0.112,LOW,0,1
5217755,42,unknown,0.3235818445682525,0.0,0.1337547460570931,-0.1898270985111594,3,-1,0.2426,REVIEW,0,0
73376314,42,unknown,0.0001026109239319,0.0,1.7080245015677065e-05,-8.553067891625687e-05,1,-1,0.085,LOW,0,0
71240298,42,2,4.1054197936318815e-05,0.0,0.0171594265848398,0.0171183723869035,1,1,0.0863,LOW,0,1
73252418,42,2,0.0087595162913203,0.0,6.574981398443924e-06,-0.0087529413099218,1,-1,0.0887,LOW,0,1
1879061,42,unknown,0.0993481427431106,0.0,0.0081209708005189,-0.0912271719425916,1,-1,0.1278,LOW,0,0
71748967,42,unknown,0.0743166133761406,0.3333333333333333,0.2505208760994719,0.1762042627233313,3,1,0.2287,LOW,0,0
73254953,42,unknown,0.0070902360603213,0.0,0.0025142964441329,-0.0045759396161884,1,1,0.0882,LOW,0,0
72357533,42,unknown,7.354131957981735e-05,0.0,4.63660489913309e-05,-2.7175270588486452e-05,3,1,0.095,LOW,0,0
73440466,42,unknown,0.006038895342499,0.0,0.0206445478252135,0.0146056524827145,2,-2,0.0991,LOW,0,0
73390484,42,unknown,0.0079838056117296,0.0,2.0572799257934093e-05,-0.0079632328124716,1,1,0.0884,LOW,0,0
72676369,42,unknown,0.0480441525578498,0.0,0.214002177119255,0.1659580245614051,1,-1,0.1215,LOW,0,0
26415662,42,unknown,0.007878066971898,0.0,0.0001480828505009,-0.0077299841213971,1,1,0.0884,LOW,0,0
72012226,42,unknown,0.0504504367709159,0.0,0.0032883824314922,-0.0471620543394237,1,1,0.1067,LOW,0,0
72012232,42,unknown,0.0065767648629844,0.0,0.060480248183012,0.0539034833200275,2,0,0.0923,LOW,0,0
73136415,42,unknown,0.2480620145797729,0.25,0.220175082442438,-0.0278869321373349,4,0,0.2794,LOW,0,0
99945871,42,unknown,0.0095885721966624,0.0,0.014995212550275,0.0054066403536126,2,0,0.0902,LOW,0,0
77344246,42,unknown,0.0035733820404857,0.0,0.0095146223902702,0.0059412403497844,2,0,0.0872,LOW,0,0
73269188,42,unknown,0.0027121736202389,0.0,0.0030652013374492,0.0003530277172103,2,0,0.0864,LOW,0,0
74045630,42,2,0.0009955116547644,0.0,0.0043605871906038,0.0033650755358394,6,-6,0.1358,LOW,0,1
71990565,42,1,0.999458372592926,0.0,0.0419908508483786,-0.9574675217445474,2,0,0.5129,IMMEDIATE,1,1
72315865,42,unknown,0.9440664052963256,0.0,0.0015069380169734,-0.9425594672793522,2,0,0.4863,IMMEDIATE,0,0
72640157,42,unknown,0.0068548321723937,0.0,0.003233628522139,-0.0036212036502547,2,0,0.0882,LOW,0,0
72053294,42,unknown,0.0005303505458869,0.0,0.0152931455522775,0.0147627950063906,1,1,0.0864,LOW,0,0
71240307,42,2,0.0001707660994725,0.0,0.0399181731045246,0.039747407005052,1,1,0.0881,LOW,0,1
72287954,42,unknown,0.0003296202630735,0.0,0.0001685869938228,-0.0001610332692507,2,0,0.0852,LOW,0,0
47024196,42,unknown,0.0006202760268934,0.0,0.0005998294800519,-2.0446546841412783e-05,2,0,0.0853,LOW,0,0
71220029,42,unknown,0.0006834577652625,0.0,0.000547129107872,-0.0001363286573905,2,0,0.0853,LOW,0,0
73246501,42,2,0.0015587289817631,0.0,2.8064529033144936e-05,-0.0015306644527299,1,-1,0.0857,LOW,0,1
73266917,42,2,0.0001552552712382,0.0,3.5996356018586084e-05,-0.0001192589152196,1,-1,0.0851,LOW,0,1
77249874,42,2,0.0015984929632395,0.0,0.0237002782523632,0.0221017852891236,1,-1,0.0875,LOW,0,1
72324936,42,2,0.0223139747977256,0.0,0.000351632508682,-0.0219623422890435,1,1,0.0945,LOW,0,1
71748300,42,1,0.9991698265075684,0.0,0.0024560638703405,-0.9967137626372278,1,1,0.5098,IMMEDIATE,1,1
71450921,42,1,0.9995843768119812,0.0,0.0003446759947109,-0.9992397008172702,1,1,0.5098,IMMEDIATE,1,1
73090847,42,unknown,0.0003454624384175,0.0,9.535365825286136e-05,-0.0002501087801647,1,1,0.0852,LOW,0,0
72619238,42,unknown,0.0002375722833676,0.0,0.0003236716001993,8.609931683167815e-05,2,0,0.0851,LOW,0,0
71228503,42,2,0.0401523634791374,0.0,0.0545378513634204,0.014385487884283,1,1,0.1062,LOW,0,1
72336581,42,2,0.1090757027268409,0.0,0.0385202467441558,-0.070555455982685,2,0,0.1342,LOW,0,1
73249628,42,unknown,9.797571692615747e-05,0.0,1.2410389899741858e-05,-8.556532702641562e-05,1,-1,0.085,LOW,0,0
72312212,42,unknown,0.0047472584992647,0.0,3.161704080412164e-05,-0.0047156414584605,1,1,0.087,LOW,0,0
72684530,42,unknown,6.323408160824329e-05,0.0,0.0030981995219008,0.0030349654402925,3,1,0.0953,LOW,0,0
73142912,42,unknown,9.860190039034931e-05,0.0,0.0002251363221148,0.0001265344217245,3,1,0.0951,LOW,0,0
73266485,42,unknown,0.0001913289306685,0.0,0.0203841370530426,0.0201928081223741,2,0,0.0866,LOW,0,0
73266481,42,unknown,0.0135294748470187,0.0,9.566446533426642e-05,-0.0134338103816844,1,-1,0.0908,LOW,0,0
68007562,42,unknown,0.0194681901484727,0.0,0.0297845774330198,0.010316387284547,2,0,0.0955,LOW,0,0
73199448,42,unknown,0.0529052540659904,0.0,0.0191803891211748,-0.0337248649448156,2,0,0.1089,LOW,0,0
72351321,42,unknown,0.000269077863777,0.0,0.0003943108895327,0.0001252330257557,2,2,0.0951,LOW,0,0
73091777,42,unknown,0.001242361147888,0.0,0.0003838635602733,-0.0008584975876146,2,0,0.0856,LOW,0,0
72026779,42,unknown,0.0217426531016826,0.0,4.708374763140455e-05,-0.0216955693540512,2,0,0.0942,LOW,0,0
73222175,42,unknown,0.0679232999682426,0.0,0.0009805159479583,-0.0669427840202843,2,0,0.1139,LOW,0,0
70847698,42,unknown,0.001708234893158,0.0,0.0853535011410713,0.0836452662479132,1,1,0.0921,LOW,0,0
71471226,42,unknown,0.1707070022821426,0.0,0.1811743654543534,0.0104673631722107,3,1,0.1811,LOW,0,0
73098428,42,unknown,0.0036805120762437,0.0,0.0747819244861602,0.0711014124099165,2,0,0.0922,LOW,0,0
73250183,42,2,0.0010456772288307,0.0,5.15220635861624e-05,-0.0009941551652445,1,-1,0.0854,LOW,0,1
73231179,42,unknown,0.0296616367995739,0.0,0.029239468392916,-0.0004221684066578,2,0,0.0998,LOW,0,0
6899964,42,unknown,0.0031095820013433,0.0,0.0148308183997869,0.0117212363984435,1,-1,0.0874,LOW,0,0
39871686,42,2,0.003247917164117,0.0,0.0182470008730888,0.0149990837089717,1,1,0.0877,LOW,0,1
71762163,42,unknown,0.0364940017461776,0.0,0.0098849301357404,-0.0266090716104372,3,1,0.1113,LOW,0,0
73263107,42,unknown,0.1579816937446594,0.0,0.0070225187810137,-0.1509591749636456,2,0,0.1527,LOW,0,0
73128217,42,unknown,0.022573072463274,0.0,0.0128651428967714,-0.0097079295665025,2,0,0.0956,LOW,0,0
71467419,42,unknown,0.000425553851528,0.0,0.0002059082034975,-0.0002196456480305,2,0,0.0852,LOW,0,0
71775920,42,unknown,0.0001925887336255,0.0,0.0003654676838777,0.0001728789502521,2,0,0.0851,LOW,0,0
72651654,42,unknown,0.0065906425006687,0.0,0.0399181731045246,0.0333275306038558,1,1,0.0908,LOW,0,0
70799622,42,unknown,0.9932904243469238,0.0,0.0574840754270553,-0.9358063489198684,1,1,0.5115,IMMEDIATE,0,0
72348315,42,unknown,0.1149681508541107,0.5,0.502910437528044,0.3879422866739332,2,0,0.2966,LOW,0,0
73331588,42,unknown,0.0051358044147491,0.0,0.0332708564674248,0.0281350520526757,3,1,0.0997,LOW,0,0
24106832,42,2,5.2492996474029496e-05,0.0,7.427714263030794e-05,2.178414615627844e-05,3,-1,0.095,LOW,0,1
73019920,42,2,0.0004322013119235,0.0,0.039942411272932,0.0395102099610085,2,0,0.0882,LOW,0,1
72313653,42,2,0.0002991066139657,0.0,0.0004027073741781,0.0001036007602124,2,2,0.0952,LOW,0,1
72685157,42,2,0.001580482465215,0.0,0.0025349458592245,0.0009544633940095,2,0,0.0859,LOW,0,1
63549864,42,unknown,0.0006157957832328,0.0,0.0018318525981158,0.0012160568148829,1,1,0.0854,LOW,0,0
73027470,42,2,0.0002168856008211,0.0,3.306817598058842e-05,-0.0001838174248405,1,-1,0.0851,LOW,0,1
74481637,42,unknown,0.9376083016395568,0.0,3.902104435837828e-05,-0.9375692805951984,1,-1,0.4835,IMMEDIATE,0,0
73027845,42,2,0.0003621653304435,0.0,2.735235284490045e-05,-0.0003348129775986,1,-1,0.0852,LOW,0,1
74061330,42,2,0.0001781253376975,0.0,5.410995072452352e-05,-0.000124015386973,1,-1,0.0851,LOW,0,1
71450731,42,1,0.9993274211883544,0.0,0.0024560638703405,-0.996871357318014,1,1,0.5099,IMMEDIATE,1,1
73029399,42,unknown,0.002522095805034,0.0,0.0011218026620554,-0.0014002931429786,2,0,0.0862,LOW,0,0
71213410,42,unknown,0.012555249966681,0.0,0.0005653027328662,-0.0119899472338147,1,1,0.0904,LOW,0,0
71147145,42,unknown,0.0778165012598037,0.0,0.0372015973553061,-0.0406149039044976,2,0,0.1209,LOW,0,0
99940335,42,unknown,0.0025807544589042,0.0,0.0012782154371961,-0.001302539021708,2,0,0.0862,LOW,0,0
72348571,42,unknown,0.0310026984661817,0.3333333333333333,0.2640558063285425,0.2330531078623607,3,1,0.2113,LOW,0,0
73086233,42,unknown,0.0057590943761169,0.0,0.0176119364332407,0.0118528420571237,2,0,0.0888,LOW,0,0
72003940,42,unknown,0.014119672589004,0.0,0.0899441957008093,0.0758245231118053,2,0,0.0977,LOW,0,0
62465661,42,2,0.0013667880557477,0.0,0.007059836294502,0.0056930482387542,1,-1,0.0861,LOW,0,1
99286970,42,2,0.002440950833261,0.0,1.1319744771753903e-05,-0.0024296310884892,1,-1,0.086,LOW,0,1
73266531,42,unknown,0.0422212705016136,0.0,0.0020861027005594,-0.0401351678010541,2,0,0.1031,LOW,0,0
70859417,42,unknown,0.0563578307628631,0.0,0.0006909391959197,-0.0556668915669433,1,1,0.109,LOW,0,0
71987809,42,1,0.9998175501823424,0.0,0.0004755824629683,-0.9993419677193742,1,1,0.51,IMMEDIATE,1,1
73256121,42,unknown,0.0122341401875019,0.0,0.0050613774219527,-0.0071727627655491,2,0,0.0906,LOW,0,0
72295285,42,2,0.0355221405625343,0.0,0.0001502820960013,-0.035371858466533,1,1,0.1001,LOW,0,1
73345633,42,unknown,0.020321937277913,0.0,0.0328545086085796,0.0125325713306665,1,-1,0.0961,LOW,0,0
73237162,42,unknown,0.0091004138812422,0.0,0.0193498888984322,0.0102494750171899,2,0,0.0903,LOW,0,0
73237229,42,unknown,0.0269101131707429,0.0,0.0045502069406211,-0.0223599062301218,1,-1,0.0968,LOW,0,0
81117116,42,2,0.0003521210746839,0.0,4.278554479242303e-05,-0.0003093355298915,1,-1,0.0852,LOW,0,1
73302443,42,2,0.0200908705592155,0.0,0.0057560072746127,-0.0143348632846027,2,0,0.094,LOW,0,1
73302439,42,unknown,0.0066385306417942,0.0,0.0100454352796077,0.0034069046378135,1,-1,0.0886,LOW,0,0
73310923,42,unknown,0.0014100730186328,0.0,0.0025455641443841,0.0011354911257512,3,1,0.0958,LOW,0,0
72313182,42,2,0.0026643429882824,0.0,0.0009820385603234,-0.001682304427959,1,1,0.0862,LOW,0,1
72683370,42,unknown,0.0019640771206468,0.0,0.0030938480049371,0.0011297708842903,2,0,0.0861,LOW,0,0
72392988,42,unknown,0.0294496603310108,0.0,0.1071735783480107,0.0777239180169999,2,0,0.1056,LOW,0,0
72392983,42,unknown,0.0078583089634776,0.0,0.059413032606244,0.0515547236427664,2,0,0.0928,LOW,0,0
72339511,42,unknown,0.0316956639289855,0.0,0.0386449843645095,0.0069493204355239,2,0,0.1014,LOW,0,0
72339509,42,unknown,0.0453096479177475,0.0,0.061195220798254,0.0158855728805065,2,0,0.1088,LOW,0,0
71756213,42,unknown,0.0078609744086861,0.0,0.0005653027328662,-0.0072956716758199,1,1,0.0884,LOW,0,0
73127726,42,2,0.0005647349753417,0.0,0.0025850261445157,0.002020291169174,3,1,0.0954,LOW,0,1
71474544,42,2,0.0143058048561215,0.0,0.006201006763149,-0.0081047980929724,2,2,0.1015,LOW,0,1
99396703,42,2,0.0020602419972419,0.0,4.17976152675692e-05,-0.0020184443819744,1,-1,0.0859,LOW,0,1
73243916,42,unknown,0.0052734035998582,0.0,0.003033717686776,-0.0022396859130822,3,1,0.0975,LOW,0,0
73243913,42,unknown,0.0075259478762745,0.0,0.0026367017999291,-0.0048892460763454,1,-1,0.0884,LOW,0,0
73040070,42,unknown,0.0058789975009858,0.0,0.0033522490411996,-0.0025267484597861,2,0,0.0877,LOW,0,0
73218904,42,unknown,0.0025914586149156,0.3333333333333333,0.2536488032201305,0.2510573446052149,3,1,0.1985,LOW,0,0
72339833,42,unknown,0.0001741068408591,0.0,0.0006744269048795,0.0005003200640203,3,3,0.1051,LOW,0,0
71818198,42,unknown,0.0014111552154645,0.0,0.000543502101209,-0.0008676531142555,2,0,0.0856,LOW,0,0
73191367,42,unknown,0.9970256686210632,0.0,0.0001292531378567,-0.9968964154832064,1,-1,0.5087,IMMEDIATE,0,0
70798897,42,unknown,0.0012793190544471,0.0,0.0041161893168464,0.0028368702623993,2,2,0.0959,LOW,0,0
72397881,42,unknown,0.4156489372253418,0.3333333333333333,0.2718567010015249,-0.1437922362238168,3,1,0.3754,REVIEW,0,0
40759712,42,unknown,0.5570787191390991,0.0,0.2078244686126709,-0.3492542505264282,1,-1,0.3373,HIGH,0,0
70834734,42,unknown,0.0698248073458671,1.0,0.3059055805206299,0.2360807731747627,1,1,0.3876,LOW,0,0
73405975,42,unknown,0.9995245933532716,0.0,0.0464107712032273,-0.953113822150044,2,0,0.5133,IMMEDIATE,0,0
73382027,42,unknown,0.1217618435621261,0.5,0.5654614269733429,0.4436995834112167,2,0,0.3042,LOW,0,0
73382035,42,unknown,0.990889847278595,0.0,0.060880921781063,-0.930008925497532,1,-1,0.5107,IMMEDIATE,0,0
73024100,42,2,0.0006894360412843,0.0,3.7380028516054153e-05,-0.0006520560127682,1,-1,0.0853,LOW,0,1
70897003,42,unknown,0.0009059755248017,0.0,0.0266050559107497,0.025699080385948,2,2,0.0974,LOW,0,0
73247997,42,unknown,0.0613438598811626,0.5,0.4766756884027927,0.4153318285216301,2,0,0.2718,LOW,0,0
73380692,42,unknown,0.9533292055130004,0.0,0.0306719299405813,-0.9226572755724192,1,-1,0.4925,IMMEDIATE,0,0
73259937,42,2,0.0020023554097861,0.0,0.0065724762547082,0.0045701208449221,3,-3,0.1063,LOW,0,1
81918193,42,unknown,0.0655751302838325,0.0,0.0016616629291092,-0.0639134673547232,2,0,0.113,LOW,0,0
73262274,42,2,0.0049429149366915,0.0,0.0424075588598498,0.0374646439231582,3,1,0.1003,LOW,0,1
95403010,42,unknown,0.0120480740442872,0.0,0.0024714574683457,-0.0095766165759414,1,-1,0.0903,LOW,0,0
72691199,42,unknown,0.013422961346805,0.0,0.010497111827135,-0.00292584951967,1,1,0.0915,LOW,0,0
73028987,42,unknown,0.0209942236542701,0.0,0.0067349957407714,-0.0142592279134987,2,0,0.0944,LOW,0,0
72021830,42,unknown,0.0003870464279316,0.0,8.66069967742078e-06,-0.0003783857282542,1,1,0.0852,LOW,0,0
71803807,42,unknown,0.0030535226687788,0.0,0.0256621614098548,0.0226086387410759,1,1,0.0882,LOW,0,0
73078230,42,unknown,0.0017148798797279,0.0,0.00378274905961,0.0020678691798821,2,0,0.086,LOW,0,0
99940331,42,unknown,0.001091721933335,0.0,0.0024554572300985,0.0013637352967634,2,0,0.0856,LOW,0,0
73220440,42,1,0.8881137371063232,0.0,0.000287048285827,-0.8878266888204962,1,-1,0.4625,HIGH,1,1
65279145,42,unknown,0.1153395026922226,0.0,0.1687028035521507,0.0533633008599281,2,0,0.1467,LOW,0,0
77737020,42,2,0.0003231627924833,0.0,2.42381684074644e-05,-0.0002989246240758,1,-1,0.0851,LOW,0,1
86875252,42,unknown,0.9977286458015442,0.0,0.0015262484084814,-0.9962023973930628,1,-1,0.5091,IMMEDIATE,0,0
71997081,42,unknown,0.0088719464838504,0.0,0.0027500830474309,-0.0061218634364195,2,0,0.089,LOW,0,0
72023648,42,2,0.0001665646123001,0.0,0.000211139456951,4.4574844650924206e-05,2,0,0.0851,LOW,0,1
71815576,42,unknown,0.002234264742583,0.0,0.0015644855448044,-0.0006697791977785,2,0,0.0861,LOW,0,0
77249460,42,unknown,0.0083160968497395,0.0,0.0003478371618257,-0.0079682596879138,2,-2,0.0986,LOW,0,0
73093659,42,2,8.31412835395895e-05,0.0,0.0001291044536628,4.596317012328655e-05,2,0,0.085,LOW,0,1
73093813,42,2,8.386766421608627e-05,0.0,0.0001191200435641,3.525237934809411e-05,3,1,0.095,LOW,0,1
72651498,42,unknown,0.0079368371516466,0.0,0.0399181731045246,0.031981335952878,1,1,0.0914,LOW,0,0
71220270,42,unknown,0.007254977710545,0.0,0.0200467905960977,0.0127918128855526,2,2,0.0996,LOW,0,0
73480313,42,unknown,0.0642414540052414,0.0,0.0036274888552725,-0.0606139651499688,1,-1,0.1126,LOW,0,0
71459692,42,unknown,0.1753633916378021,0.0,0.090932972729206,-0.084430418908596,1,1,0.1663,LOW,0,0
71761405,42,unknown,0.1818659454584121,0.0,0.0924376695038518,-0.0894282759545603,3,1,0.1792,LOW,0,0
27529043,42,2,7.106214616214857e-05,0.0,0.0001674412051215,9.637905895942822e-05,1,1,0.085,LOW,0,1
71997478,42,2,0.0365883819758892,0.0,0.0051527905970942,-0.0314355913787949,2,2,0.1109,LOW,0,1
57929218,42,unknown,0.0179525520652532,0.0,0.0389082506299018,0.0209556985646486,1,1,0.0955,LOW,0,0
73271519,42,2,0.0065607950091362,0.0,0.1044483886980742,0.097887593688938,2,0,0.0956,LOW,0,1
73376773,42,unknown,0.0094702551141381,0.0,1.0916854080278426e-05,-0.0094593382600578,1,-1,0.089,LOW,0,0
73010961,42,unknown,0.026126017794013,0.0,0.0003102299524471,-0.0258157878415659,1,1,0.0961,LOW,0,0
71792044,42,unknown,0.0005506916786544,0.0,0.0036360726226121,0.0030853809439577,1,1,0.0855,LOW,0,0
48331200,42,unknown,0.0001515272160759,0.0,0.1064414220400067,0.1062898948239308,2,0,0.093,LOW,0,0
33565144,42,unknown,0.212848886847496,0.0,7.576360803795978e-05,-0.212773123239458,1,-1,0.1755,LOW,0,0
73261866,42,2,0.0008128974586725,0.0,0.0025608927826397,0.0017479953239671,2,0,0.0855,LOW,0,1
73348316,42,unknown,0.0366140231490135,0.0,0.1026102919131517,0.0659962687641382,2,0,0.1083,LOW,0,0
94321913,42,2,0.0003889437066391,0.0,6.0031365137547255e-05,-0.0003289123415015,1,-1,0.0852,LOW,0,1
73378780,42,unknown,0.0126870730891823,0.0,0.153828352689743,0.1411412796005606,1,-1,0.1019,LOW,0,0
39379808,42,unknown,0.0001922221854329,0.0,0.0569111403310671,0.0567189181456342,2,2,0.0994,LOW,0,0
25088133,42,unknown,0.0006839917041361,0.0,0.0004901812014092,-0.0001938105027268,4,-2,0.1053,LOW,0,0
72461220,42,unknown,0.0428616553544998,0.0,0.0131403994746506,-0.0297212558798491,2,0,0.1042,LOW,0,0
67424137,42,2,0.0027125477790832,0.0,0.0009783683344721,-0.001734179444611,1,-1,0.0862,LOW,0,1
99324969,42,unknown,0.0398765467107296,0.0,0.0174055055249482,-0.0224710411857813,2,0,0.1033,LOW,0,0
73099992,42,unknown,0.0040330123156309,0.0,0.0110435239330399,0.007010511617409,2,0,0.0875,LOW,0,0
70804776,42,unknown,0.0245508719235658,0.0,0.0026175055972998,-0.0219333663262659,2,2,0.1056,LOW,0,0
70805017,42,2,0.0005962708382867,0.0,0.0164439142681658,0.0158476434298791,2,0,0.0865,LOW,0,1
73019690,42,2,0.0003106626099906,0.0,3.8850659620948136e-05,-0.0002718119503697,1,-1,0.0851,LOW,0,1
72348174,42,unknown,0.0002044833236141,0.0,0.00046682062748,0.0002623373038659,2,0,0.0851,LOW,0,0
73086215,42,unknown,3.323358396301046e-05,0.0,0.0001200587557832,8.68251718202373e-05,2,0,0.085,LOW,0,0
73307776,42,unknown,0.0525554753839969,0.0,0.247774139046669,0.195218663662672,2,0,0.1259,LOW,0,0
72361599,42,unknown,0.0011469442397356,0.0,0.0374015267589129,0.0362545825191773,2,2,0.0983,LOW,0,0
71822801,42,2,0.0001764149637892,0.0,0.1221162974834442,0.1219398825196549,1,1,0.0942,LOW,0,1
34006583,42,unknown,0.0059170960448682,0.0,0.0250771723221987,0.0191600762773305,2,0,0.0894,LOW,0,0
72623473,42,unknown,0.0036781942471861,0.0,0.004172247077804,0.0004940528306178,2,0,0.0869,LOW,0,0
80079873,42,2,0.0002311886055395,0.0,1.3821835636917967e-05,-0.0002173667699025,1,-1,0.0851,LOW,0,1
71474131,42,unknown,0.0001637386449147,0.0,0.0439808127024055,0.0438170740574908,3,3,0.1084,LOW,0,0
47697069,42,unknown,0.99301940202713,0.0,7.886651292210445e-05,-0.992940535514208,1,-1,0.507,IMMEDIATE,0,0
73252737,42,2,0.0026797198224812,0.0,3.1155104807112366e-05,-0.0026485647176741,1,-1,0.0861,LOW,0,1
73261645,42,unknown,0.1967990547418594,0.0,1.1085646292485762e-05,-0.1967879690955669,1,-1,0.1686,LOW,0,0
3762812,42,unknown,0.0001802482001949,0.4,0.2542235714481649,0.2540433232479699,5,3,0.2341,LOW,0,0
73000655,42,1,0.9999130964279176,0.5,0.4702767450507963,-0.5296363513771212,2,0,0.6702,IMMEDIATE,1,1
70800346,42,unknown,0.0147650623694062,0.0,0.047243688449574,0.0324786260801677,3,3,0.1148,LOW,0,0
72021519,42,unknown,0.0629865825176239,0.0,0.0078996962984092,-0.0550868862192146,2,0,0.1124,LOW,0,0
71242667,42,2,0.0001380622707074,0.0,1.0053182450064924e-05,-0.0001280090882573,1,1,0.0851,LOW,0,1
73255080,42,unknown,0.0050036325119435,0.5,0.3329479929525405,0.3279443604405969,2,0,0.2371,LOW,0,0
73249514,42,2,0.0021789839956909,0.0,3.876561459037475e-05,-0.0021402183811005,1,-1,0.0859,LOW,0,1
72020860,42,2,0.0043086814694106,0.0,0.0272173564881086,0.0229086750186979,1,-1,0.0889,LOW,0,1
73266489,42,2,0.0082284286618232,0.0,0.0018187831155955,-0.0064096455462276,1,-1,0.0886,LOW,0,1
73093640,42,2,0.0001302775635849,0.0,0.0002399168006377,0.0001096392370527,2,0,0.0851,LOW,0,1
73093645,42,2,0.000193350657355,0.0,0.000188624340808,-4.72631654702127e-06,2,0,0.0851,LOW,0,1
72687930,42,unknown,0.0002264393406221,0.0,0.0016248271567746,0.0013983878161525,1,1,0.0852,LOW,0,0
73265049,42,unknown,0.0058020451106131,0.0,1.2925663213536607e-05,-0.0057891194473995,1,-1,0.0875,LOW,0,0
